updates	advs	p_loss	v_loss	rw_epi
2.455212472413612e+24	3.329819583113557e+26	7.871619494895166e+50	1.5345447340570285e+30
3.4915626051370517e+22	4.799135018152363e+24	2.3526314053587343e+47	1.5345448639700802e+30
1.9107954076306803e+18	2.5387808024577124e+20	5.460828792511895e+38	1.53454486397644e+30
9.897444801983594e+17	1.3595961969078167e+20	1.2083784398255175e+38	1.5345448639790342e+30
1.0455264626504776e+18	1.4167208019646744e+20	1.317160035713902e+38	1.5345448639817412e+30
1.496842315538778e+17	2.025088558190236e+19	8.433456982248972e+36	1.534544863982675e+30
173899331117.59183	24648393800719.3	3.7817482469909687e+24	1.534544863982675e+30
1.0987367989538312e+16	1.504946823127019e+18	1.3263965524529758e+34	1.5345448639826945e+30
1.1660822370435859e+24	1.579744467187542e+26	1.618496290389564e+50	1.534547374527353e+30
1.0691583773876103e+24	1.475469894323991e+26	1.406339547175746e+50	1.5345501716543818e+30
1.0064115145271441e+24	1.3865691758446124e+26	1.4399358339005787e+50	1.5345532636089754e+30
3.774570734175871e+17	4.238321960404891e+19	1.5440640020074003e+37	1.5345532636095744e+30
2.0300174273720267e+19	2.752477063357911e+21	5.010399874503534e+40	1.5345532636634074e+30
5.672808949723546e+17	7.626485376324254e+19	2.7311931077029874e+38	1.534553263671418e+30
1573164861789.068	220506750624398.2	3.3023241886421286e+26	1.534553263671418e+30
187925221614154.88	2.5936360056994456e+16	3.883386664341335e+30	1.534553263671418e+30
637955856211525.0	8.52874791149258e+16	4.977890187161957e+31	1.534553263671418e+30
1.2250085083492208e+24	1.5907566626224854e+26	1.7429196537560865e+50	1.5345555491265328e+30
1.735415280295968e+24	2.169023404994718e+26	3.812383179726159e+50	1.5345602198343024e+30
1.5702033023997192e+24	1.959315481522734e+26	3.7225446192012823e+50	1.534564674055521e+30
306885797498676.94	3.931925033782828e+16	1.4748338859752446e+31	1.534564674055521e+30
71697857.1971558	8791050740.628546	6.989987209353388e+17	1.534564674055521e+30
1.4668391441903104e+19	1.87943479679807e+21	2.619491210613982e+40	1.5345646740884858e+30
1.72074974195856e+19	2.2407890523202598e+21	3.683497609764607e+40	1.5345646741342226e+30
1.4144184128276194e+28	1.8082082778848973e+30	3.149862146672656e+58	1.574328895988675e+30
2.5235269090497814e+17	3.2647712687783817e+19	8.035098382919804e+36	1.574328895989302e+30
2.0842538054134746e+17	2.677211029874691e+19	5.563759796725987e+36	1.574328895989924e+30
1.8497156621862716e+29	2.381909401206704e+31	3.7429186718187854e+60	1.8925656607595695e+30
3.934385155772887e+29	5.056954308459486e+31	2.002755340699793e+61	3.003742272904576e+30
1.1709829842530808e+29	1.4908182253703462e+31	3.709226479305484e+60	3.586728897182657e+30
8.137721710872596e+23	9.899434625505966e+25	7.359365824515805e+49	3.586730267636247e+30
1.6864689665318792e+24	2.1323979561202644e+26	3.3339366681802196e+50	3.586734570030758e+30
2.4269980291896413e+24	3.0742079899753706e+26	7.328174165537298e+50	3.5867406382407625e+30
8.826645317823949e+23	1.1059217876179e+26	1.7579422539645343e+50	3.586743927136925e+30
354109314.60220957	42687400843.77153	1.4432473630412155e+19	3.586743927136925e+30
417935673.22209597	51181990818.93791	2.2688963253448626e+19	3.586743927136925e+30
479941015.5419094	58453035140.39652	2.7668887033701347e+19	3.586743927136925e+30
7.462589289223947e+24	8.789113953976625e+26	7.06275193020045e+51	3.586761614282538e+30
2.2481419827167106e+24	2.616697582004155e+26	1.3022558011830077e+51	3.586773284871966e+30
4.156896670904876e+24	4.899967370985124e+26	1.9322605512925455e+51	3.586780627414149e+30
1.0557227052271072e+25	1.2880660338914458e+27	1.3139461282369544e+52	3.5868069722106617e+30
4.7161871612336647e+24	5.728911702838964e+26	3.619450605964654e+51	3.58682112520982e+30
828369739654.9845	105278145161386.77	7.839624555885045e+25	3.58682112520982e+30
757915857741.494	97142979466414.19	7.372200646054192e+25	3.58682112520982e+30
8.932194693803533e+26	1.1478733027266533e+29	9.345711576171439e+55	3.5886771732251553e+30
7.611777560999065e+25	9.73560237350571e+27	2.913063294871637e+54	3.589406478238244e+30
578045122705.9613	70348046464545.72	3.986516410808717e+25	3.589406478238244e+30
533272554923.5196	65151749845453.88	3.6767852668110025e+25	3.589406478238244e+30
77377525884.21887	9668457040213.143	8.438544005799176e+23	3.589406478238244e+30
2.3807633733717128e+20	2.9659374350547512e+22	6.265487729618778e+42	3.589406478653541e+30
4.0078010935828473e+20	5.0044521927077844e+22	2.2095665843285043e+43	3.589406479847302e+30
6.564723535289641e+17	8.297477840981259e+19	2.1570851888227878e+39	3.5894064798815174e+30
548670413718.0773	68028057357352.33	4.06055376658208e+25	3.5894064798815174e+30
-8998812.498159906	-1085926946.0536807	1.0001280960562292e+16	3.5894064798815174e+30
-9194327.710349346	-1118745947.93777	1.0362509188750562e+16	3.5894064798815174e+30
5265823760.26764	623718646662.7896	3.6453888076970554e+21	3.5894064798815174e+30
5514925480.625916	649216454234.6528	3.7641572870925556e+21	3.5894064798815174e+30
8.655136656035789e+18	1.0138716928700251e+21	8.105445769215162e+39	3.589406479895264e+30
1.0864317036706316e+20	1.3421034237391308e+22	1.628524045299524e+42	3.5894064802350545e+30
47986487359300.05	5564328750330035.0	2.823725725167588e+29	3.5894064802350545e+30
8166779982450.647	950440151878232.4	2.303700786387969e+28	3.5894064802350545e+30
-209327.10279906692	-22561850.702562932	5417578245103.697	3.5894064802350545e+30
-210420.39658735014	-22842258.74926533	5467562382159.925	3.5894064802350545e+30
1.5408863023664714e+16	1.7392184192327598e+18	2.9461117568606164e+34	3.5894064802350855e+30
1.7938109956075608e+16	2.0849515620624256e+18	3.9300636880506864e+34	3.589406480235134e+30
1.6019839582144384e+16	1.8407579055935854e+18	2.987147083673387e+34	3.5894064802351693e+30
9.57260322664039e+19	1.1457393094526738e+22	1.094060898504893e+42	3.5894064804479233e+30
1.3749413343230594e+23	1.6478067162058266e+25	2.06906551750745e+48	3.5894067257278386e+30
2.3018440979094627e+23	2.669552802773018e+25	6.298602130639817e+48	3.5894072872065735e+30
2.9996560723392698e+23	3.5068418845965907e+25	1.0273628529801113e+49	3.5894079986839237e+30
1.5503606499098327e+27	1.8910760221364592e+29	2.8219035727950164e+56	3.5927584774375577e+30
1.4240479059440278e+27	1.7719232134569824e+29	2.5266784383218904e+56	3.5965635029554835e+30
3.5140547885644536e+26	4.297965200966861e+28	2.9655563179575816e+55	3.598173161680963e+30
1.721627345962801e+18	2.1445020385572828e+20	1.4110702624006707e+39	3.598173161694986e+30
1225220679521384.5	1.3927951376064098e+17	1.803392244484566e+32	3.598173161694986e+30
1197735446291087.0	1.3586795420653493e+17	1.8635218322606564e+32	3.598173161694986e+30
117225052899055.73	1.3348780037933442e+16	7.766287787441491e+30	3.598173161694986e+30
263462536.35472438	30734661153.959663	9.666761809234825e+18	3.598173161694986e+30
1.7982412443153155e+27	2.1578078304719777e+29	3.8617702565263623e+56	3.601773751960361e+30
2.8363973211536495e+27	3.526155985151242e+29	9.68240179104557e+56	3.609321763450239e+30
6.868998960690006e+25	8.484122663229938e+27	3.9174796132479805e+54	3.6101263018184655e+30
7.596643730100338e+20	9.672443042687847e+22	6.963227775003432e+43	3.610126303896764e+30
4.314901915382444e+20	5.456939684972592e+22	3.3781271750439467e+43	3.610126305422014e+30
1050858408797554.2	1.192324277769293e+17	1.3088589029040017e+32	3.610126305422014e+30
242951566488456.75	2.7582393976616936e+16	1.8015517717922385e+31	3.610126305422014e+30
990308353.381105	115751806184.79382	1.2485826573387463e+20	3.610126305422014e+30
2.12157408484919e+24	2.6356062768283873e+26	5.16150104959369e+50	3.610131100666135e+30
2.193477712314666e+24	2.7691596451182593e+26	6.074856406005194e+50	3.6101369432837993e+30
3083912238707.775	375806643225736.06	1.24296670098551e+27	3.6101369432837993e+30
1.4571498307609353e+20	1.7237565703033186e+22	2.2977416377358456e+42	3.610136943523416e+30
3.6934539330529126e+20	4.312516856804985e+22	1.754530276759623e+43	3.610136944516101e+30
3.079944982946246e+20	3.586777686215662e+22	1.3891143739435047e+43	3.6101369454476174e+30
4.397467906085262e+17	5.2280636184172e+19	1.574604976448762e+39	3.6101369454870824e+30
13108177227.457937	1614698698454.0623	2.058941709042796e+22	3.6101369454870824e+30
6764415339.084663	827662192014.5155	8.647193080205158e+21	3.6101369454870824e+30
-470469.20242484	-51131848.68164527	33548395198091.32	3.6101369454870824e+30
-44913.46156719625	-4455849.038908326	14055868388753.06	3.6101369454870824e+30
71027741.06261125	8315465905.009976	5.953081527140838e+17	3.6101369454870824e+30
58807805.411218986	7075246762.387859	4.833357589680464e+17	3.6101369454870824e+30
61888526.40109843	7267028158.265685	4.6717079967542266e+17	3.6101369454870824e+30
63866979.09864463	7503237450.784062	4.933631624279876e+17	3.6101369454870824e+30
47689585.497072555	5466016217.361486	2.6406559485622256e+17	3.6101369454870824e+30
1.6853908513304662e+19	1.948727896832062e+21	3.6126635808118485e+40	3.6101369455221486e+30
3.927902861218755e+19	4.659364757033347e+21	2.1115886880050057e+41	3.610136945627891e+30
3.207750211782546e+19	3.7970900214948493e+21	1.2727725706004381e+41	3.610136945713575e+30
3.033185059702012e+24	3.5057083387847684e+26	1.0195715289794703e+51	3.6101421906472655e+30
3.451481258248249e+24	4.094737555960622e+26	1.5128625724021915e+51	3.610152114226022e+30
3.399328451605075e+24	4.086375118171063e+26	1.3347030355569934e+51	3.6101606087627304e+30
3.7095288489253445e+26	4.495550363433486e+28	1.6397407374200287e+55	3.611045666790974e+30
7.439380683640968e+23	9.156227815127908e+25	1.6286914582312713e+51	3.6110723473320405e+30
-4563917.39041135	-520059021.1306624	2435621662130295.5	3.6110723473320405e+30
-6349104.636465353	-744347364.5010965	5700664287494060.0	3.6110723473320405e+30
-7048311.961757855	-825690689.1909189	6144145907378801.0	3.6110723473320405e+30
367838577520066.9	4.097825370759767e+16	1.5606907110234196e+31	3.6110723473320405e+30
394455739349432.75	4.366032895776775e+16	1.792494027799712e+31	3.6110723473320405e+30
138650352457021.3	1.5256478131936958e+16	3.772500628384257e+30	3.6110723473320405e+30
6530644.4798364565	780741744.9819797	5870637790154785.0	3.6110723473320405e+30
27762961329.399883	3361468863710.88	8.520169504567735e+22	3.6110723473320405e+30
47068767035.19585	5753652743302.679	2.9260080849591354e+23	3.6110723473320405e+30
842107263442841.1	1.0329334826159448e+17	7.774540924018135e+31	3.6110723473320417e+30
5525523288109803.0	6.800312550603871e+17	3.6108285912784013e+33	3.6110723473320586e+30
4378872054351243.0	5.32967519215659e+17	2.690772705617797e+33	3.611072347332072e+30
-4622217.101062196	-538596034.4173307	2858640968628732.0	3.611072347332072e+30
7510804252221076.0	9.023136037373491e+17	6.48712607393567e+33	3.611072347332086e+30
1.0593596517145104e+16	1.2909814316120448e+18	1.440980313914421e+34	3.6110723473321103e+30
7.864498577160308e+26	9.53192837886658e+28	6.755396730563473e+55	3.612451180602675e+30
1.3780185155671455e+27	1.6571015703470806e+29	2.3796354899211384e+56	3.61588836158401e+30
1.3335822695994387e+27	1.6005335621566603e+29	1.8863005437208664e+56	3.619175378154579e+30
9.39293497172706e+27	1.23342551054058e+30	1.037858855085834e+58	3.6424832321469686e+30
8.693248087581659e+27	1.1365736073164874e+30	9.818149885507534e+57	3.665011349261359e+30
2.716012633939961e+27	3.550347402083237e+29	1.6717966185022033e+57	3.676487037267952e+30
727923032615406.2	8.684452726068939e+16	5.729340570854604e+31	3.676487037267953e+30
1.6504534067394122e+16	1.9522730347500808e+18	3.2955887239239423e+34	3.676487037267993e+30
2292960927426463.5	2.7273193317913555e+17	2.303611469857527e+33	3.67648703726801e+30
19257465924.795395	2294318110734.1626	4.3257737880819e+22	3.67648703726801e+30
18252346250.193733	2199818366583.937	4.2970210464495345e+22	3.67648703726801e+30
1.4145426353387567e+27	1.651955570613714e+29	2.4154438283859777e+56	3.679764166115905e+30
1.9092068536962854e+26	2.2288940195910763e+28	1.0678869892794943e+55	3.6806640976388086e+30
8.415048452165757e+23	1.018015184943376e+26	8.970165848547638e+49	3.680666469491879e+30
3.1543725283588425e+23	3.828166530192456e+25	1.9126155500468693e+49	3.680667665731128e+30
521657717879.8923	61755053175957.62	4.137959540608278e+25	3.680667665731128e+30
50989164664.46032	6277774290485.818	3.4274328195243955e+23	3.680667665731128e+30
61326944532.933205	7411432176974.827	5.062205237081843e+23	3.680667665731128e+30
